         ;1                   ;2                   ;3                   ;4                   ;5                   ;6                   ;7                   ;8                   ;9                    ;10                    ;11                   ;12                   ;target
ndvi_19  ;0.7565492839876944  ;0.7565492839876944  ;0.19993617911124228 ;0.13293098747214155 ;0.19666980690939576 ;0.3003619309951893  ;0.37167817580671475 ;0.39629980515358826 ;0.3407548531863278   ; 0.21369974711318485  ; 0.34332211660086226 ; 0.34332211660086226 ;     1
ndvi_20  ;0.8028705058558661  ;0.8028705058558661  ;0.24695810481789932 ;0.2012790598702493  ;0.32411709943980005 ;0.42797904240584406 ;0.4753063365923411  ;0.4626095763799663  ;0.3291514796897048   ; 0.17939067382343998  ; 0.2891593210347393  ; 0.2891593210347393  ;     1
ndvi_21  ;0.7934913540772497  ;0.7934913540772497  ;0.19994163935720036 ;0.18890180639127868 ;0.29389834462162034 ;0.4084204948511976  ;0.4498431313506135  ;0.4310520080240054  ;0.3193772994285105   ; 0.20483588490801535  ; 0.3063585703339805  ; 0.3063585703339805  ;     1
ndvi_22  ;0.780407515672285   ;0.780407515672285   ;0.20885353370259024 ;0.2122440882957347  ;0.3021387800879079  ;0.41041700979619866 ;0.44271586849774097 ;0.42369226455648645 ;0.31925481916052895  ; 0.2101742160085343   ; 0.32054846446708374 ; 0.32054846446708374 ;     1
ndvi_23  ;0.769770556207565   ;0.769770556207565   ;0.22037987887209862 ;0.20905864997451884 ;0.31402804677144086 ;0.41108654054056365 ;0.4496259590282026  ;0.43896423289842523 ;0.3349864233407996   ; 0.21303594804851977  ; 0.31166342404546865 ; 0.31166342404546865 ;     1
ndvi_24  ;0.7798643200423604  ;0.7798643200423604  ;0.21662704593168636 ;0.21206416706912473 ;0.3173254847819861  ;0.4146953797228722  ;0.4447934673897404  ;0.42005775410868135 ;0.2885617929429525   ; 0.1481273397998314   ; 0.26129205778779485 ; 0.26129205778779485 ;     1
ndvi_25  ;0.5546095392923961  ;0.5546095392923961  ;0.1691729970979216  ;0.16065013007943238 ;0.17854033368212202 ;0.26542088699224553 ;0.3306718795159475  ;0.3105730453364489  ;0.22524791806715638  ; 0.12421532135544802  ; 0.21161716031275046 ; 0.21161716031275046 ;     1
ndvi_26  ;0.661556550454285   ;0.8469229558300416  ;0.7331617358485706  ;0.28566664120799307 ;0.1369459773532717  ;0.1324233978530302  ;0.15911896695930347 ;0.16519445026419582 ;0.15525419920473338  ; 0.1412549965455966   ; 0.20391764038852842 ; 0.20391764038852842 ;     1
ndvi_27  ;0.7582082848062468  ;0.8466661562873653  ;0.6764628681840889  ;0.15844413758628229 ;0.11090541904060325 ;0.1355651805937055  ;0.22369126346682242 ;0.2634876534147089  ;0.23601575137687514  ; 0.18276420309952068  ; 0.3133983074257793  ; 0.3133983074257793  ;     1
ndvi_28  ;0.5038931702145936  ;0.7021932489224931  ;0.3015135639949189  ;0.14318203767384546 ;0.20908764627660018 ;0.24889758797373893 ;0.10539140954489397 ;0.04957834448377204 ;0.03377141626955751  ; 0.025929574403212623 ; 0.06492254505749817 ; 0.06492254505749817 ;     1
ndvi_29  ;0.7196971273244721  ;0.7340719635597942  ;0.6041766027744566  ;0.06090429093569409 ;0.12753994185949477 ;0.1595302083039331  ;0.13840137942467814 ;0.1424052148799669  ;0.12970319093166818  ; 0.11832165884329453  ; 0.1678340675709316  ; 0.1678340675709316  ;     1
ndvi_30  ;0.7575659188621837  ;0.7851957878132022  ;0.599098057926057   ;0.0713458949982545  ;0.19127249401960444 ;0.2523506470017647  ;0.191150579516302   ;0.17711335129287506 ;0.15133050375517063  ; 0.1300709476043619   ; 0.18428660486700787 ; 0.18428660486700787 ;     1
ndvi_31  ;0.5228067014687691  ;0.7375216911129326  ;0.40161082564121403 ;0.15426530110353948 ;0.23103882912199242 ;0.27690559612381815 ;0.12854873999434874 ;0.06387667903701721 ;0.05342787235066288  ; 0.04388633855105872  ; 0.06058942634230936 ; 0.06058942634230936 ;     1
ndvi_32  ;0.6325629806679592  ;0.5118449110369665  ;0.17283838595233264 ;0.19478464138174728 ;0.23582686069679695 ;0.21081804567272444 ;0.15113278098108263 ;0.1297786492565059  ;0.10729077955756958  ; 0.07570528523487766  ; 0.07799673907805309 ; 0.07799673907805309 ;     1
ndvi_33  ;0.6505829523702356  ;0.5897288572435566  ;0.16690974033137104 ;0.16530979887244857 ;0.21573856719943685 ;0.19426983939199283 ;0.15267839696888424 ;0.13352186953308318 ;0.11699733326265396  ; 0.08842263475493309  ; 0.09504787349439989 ; 0.09504787349439989 ;     1
ndvi_34  ;0.7735546235875607  ;0.4791723711111967  ;0.18210853416866174 ;0.1708879868913696  ;0.22704244134821258 ;0.21456135127297923 ;0.16887532048143608 ;0.14358171348355087 ;0.12317338357573869  ; 0.09307717726960718  ; 0.08932601227851125 ; 0.08932601227851125 ;     1
ndvi_35  ;0.716800950735466   ;0.45048479573861705 ;0.22691013499670354 ;0.3960275362617799  ;0.3678495353386366  ;0.29849582196726526 ;0.20301054768469226 ;0.16536252302560778 ;0.1347251625104153   ; 0.09997528513317527  ; 0.11076838035814776 ; 0.11076838035814776 ;     1
ndvi_36  ;0.7786280616370737  ;0.4558911542610943  ;0.195026085368501   ;0.19833919424877555 ;0.27600806740348416 ;0.2639918021134617  ;0.1881212485999012  ;0.15113558022670878 ;0.12602874413496423  ; 0.09630848161023227  ; 0.10429355984905145 ; 0.10429355984905145 ;     1
ndvi_37  ;0.7618413398799331  ;0.5352091053954677  ;0.18826112066574283 ;0.33493001357587115 ;0.4085236283668257  ;0.3383494701273001  ;0.21817895909700125 ;0.1753007179579022  ;0.14812976530523897  ; 0.1107653287260764   ; 0.13500921324125312 ; 0.13500921324125312 ;     1
ndvi_38  ;0.585182040643422   ;0.8518598575773966  ;0.6428153114610377  ;0.16880872040455625 ;0.14666260591742042 ;0.10185899089248074 ;0.11501202588569631 ;0.11617273640345815 ;0.1075670746784884   ; 0.11776773997131001  ; 0.09443630914678186 ; 0.09443630914678186 ;     1
ndvi_39  ;0.5848019579540955  ;0.8489661849046315  ;0.6501341487593959  ;0.17599341859998593 ;0.1555622551150106  ;0.12304078970091031 ;0.11768541738268905 ;0.11608688257484774 ;0.10597509987172762  ; 0.10777720391747148  ; 0.10872490294830928 ; 0.10872490294830928 ;     1
ndvi_40  ;0.5655910261497246  ;0.8476455241931679  ;0.6449870981324538  ;0.158113517016655   ;0.14336780888550477 ;0.12252148511864243 ;0.11888856446943519 ;0.11920820863849672 ;0.11071292413529372  ; 0.10957288721922834  ; 0.08519552348147146 ; 0.08519552348147146 ;     1
ndvi_41  ;0.5859711131766346  ;0.8493392996991017  ;0.6506537907797054  ;0.17506358600392047 ;0.15139538070944916 ;0.12427201151005726 ;0.11985875462493509 ;0.11783695848030433 ;0.10641835945761043  ; 0.09907395593700477  ; 0.10293057470615838 ; 0.10293057470615838 ;     1
ndvi_42  ;0.8097444804588402  ;0.8630243204473922  ;0.4699698911538871  ;0.21812177251870435 ;0.3269542957355371  ;0.37466995180828794 ;0.40377944945642924 ;0.36055089230297643 ;0.32116002913362934  ; 0.2757485549973057   ; 0.5360729304085229  ; 0.5360729304085229  ;     1
ndvi_43  ;0.7828026043634984  ;0.8608346467218495  ;0.28930169817000567 ;0.26672911628400464 ;0.3370683954619619  ;0.43036566250637953 ;0.42107819781967026 ;0.3992405225168591  ;0.30682331452571215  ; 0.25868989551388355  ; 0.47426357093297544 ; 0.47426357093297544 ;     1
ndvi_44  ;0.8061224244934353  ;0.8606274213997623  ;0.47314606912782803 ;0.2300864398270295  ;0.3689873668209059  ;0.42554360193893875 ;0.40933311027660657 ;0.3556630647140956  ;0.3146545950597791   ; 0.30227915087835344  ; 0.5584408157977935  ; 0.5584408157977935  ;     1
ndvi_45  ;0.7944001790032433  ;0.8606236110106706  ;0.6866549991594497  ;0.1845896704561428  ;0.27924997709388244 ;0.2958966265167638  ;0.34484091791773314 ;0.32195546705808414 ;0.29941541260279364  ; 0.28902898726690923  ; 0.546833438814763   ; 0.546833438814763   ;     1
ndvi_46  ;0.762508469903731   ;0.8585056234487696  ;0.6606622299324247  ;0.2648709219134239  ;0.14412778034264898 ;0.2140901484331808  ;0.29578919252853725 ;0.3007054187300537  ;0.2473042026411469   ; 0.16896820649033478  ; 0.4443992225724218  ; 0.4443992225724218  ;     1
ndvi_47  ;0.7921061602451289  ;0.8613914011556083  ;0.6562457426328254  ;0.18260141296105728 ;0.1662203219355337  ;0.22966374814828378 ;0.3380827900235418  ;0.345630172590906   ;0.2921760498058917   ; 0.23366189964121964  ; 0.5147647684022554  ; 0.5147647684022554  ;     1
ndvi_48  ;0.8076977914500423  ;0.863921365277452   ;0.31330956523963416 ;0.19046470773084337 ;0.3395889979001544  ;0.4155625884495636  ;0.5090354451704011  ;0.4178856394618878  ;0.2785223361841115   ; 0.2085464484201578   ; 0.5115410670552254  ; 0.5115410670552254  ;     1
ndvi_49  ;0.7240995435925044  ;0.792963424824322   ;0.24475811534746716 ;0.11013341932860361 ;0.18651809312188652 ;0.29052042289619495 ;0.39425561476271354 ;0.3824569859337859  ;0.31832223867465903  ; 0.22720020058304036  ; 0.3876580064826808  ; 0.3876580064826808  ;     1
ndvi_50  ;0.7635742053789654  ;0.790683473112972   ;0.2428737265969505  ;0.12528682347696432 ;0.1566758996457073  ;0.21562582723474177 ;0.3783018457485045  ;0.355170332506178   ;0.38190988715405677  ; 0.25608600352984046  ; 0.4558835911337862  ; 0.4558835911337862  ;     1
ndvi_51  ;0.6609663143262849  ;0.5568612080733919  ;0.6257862556221823  ;0.6226514985317955  ;0.5663896055373481  ;0.28307013277287546 ;0.13055433599488198 ;0.11624629416922982 ;0.11882250905431839  ; 0.15029218432573388  ; 0.32513399194206594 ; 0.7895763600573728  ;     0
ndvi_52  ;0.635336490470801   ;0.5835016045057109  ;0.6308446549658286  ;0.6280384481202047  ;0.5693828645750872  ;0.2886213638377991  ;0.1646517411247264  ;0.11912055322602623 ;0.11518246829342844  ; 0.13951298091382927  ; 0.32693478544659776 ; 0.7732443976448353  ;     0
ndvi_53  ;0.6801081873692875  ;0.5447351946935473  ;0.7037685329867793  ;0.7084498991950097  ;0.6832885721565689  ;0.3977308354549123  ;0.13188306676587705 ;0.24515714291937157 ;0.334950248013143    ; 0.3303359730672875   ; 0.46644284150206633 ; 0.5862645412804821  ;     0
ndvi_54  ;0.5330106228206751  ;0.45773079417237145 ;0.5869684010940333  ;0.5943301121768446  ;0.5423603019662493  ;0.5344154918768301  ;0.10511500648465875 ;0.10714590570914989 ;0.11844690479161292  ; 0.14207650256596022  ; 0.3342577884555324  ; 0.7265350650359008  ;     0
ndvi_55  ;0.5129897772979669  ;0.49272362692736943 ;0.5019249516396098  ;0.5158998282081508  ;0.45885093252993703 ;0.2502786479597194  ;0.12774065006348959 ;0.11383528567954868 ;0.11480049016688114  ; 0.14696062904735266  ; 0.3084556506859408  ; 0.7714045860290282  ;     0
ndvi_56  ;0.6121924850384357  ;0.6552172498698119  ;0.6857124597356594  ;0.7023463889297394  ;0.6316147551731693  ;0.6203770413217524  ;0.4990872754048413  ;0.47145751655695756 ;0.42436077880860923  ; 0.31821409500194475  ; 0.3927153025969952  ; 0.16700842745648506 ;     0
ndvi_57  ;0.6750996802449556  ;0.6850688959006818  ;0.7249798132649128  ;0.7078343464037868  ;0.1972959889046959  ;0.1976512480703699  ;0.26470636644659246 ;0.37731743112696786 ;0.4276892797769161   ; 0.36331295142484715  ; 0.4409260068328083  ; 0.5682665292860097  ;     0
ndvi_58  ;0.603536870198079   ;0.6229721782219375  ;0.4961448577980183  ;0.19865158729913035 ;0.20853437529765612 ;0.25607297518400407 ;0.32681621966884733 ;0.349374436628877   ;0.33839437673348893  ; 0.28225552858854963  ; 0.4084606917859802  ; 0.5421092222027637  ;     0
ndvi_59  ;0.6550498374337339  ;0.6774074019983076  ;0.5745230800367316  ;0.48166170400446545 ;0.1740329333064401  ;0.267651977079696   ;0.4244368140487948  ;0.5272013928727954  ;0.5143922063188157   ; 0.4196056936667527   ; 0.5804069888322325  ; 0.6756692587971069  ;     0
ndvi_60  ;0.651553983894102   ;0.6545938166744262  ;0.5426193376488802  ;0.546833734129659   ;0.1860475765972577  ;0.26318861105592645 ;0.3957873197324314  ;0.46464459939183067 ;0.453283958719448    ; 0.3727641585663086   ; 0.527549024948186   ; 0.6466120424689106  ;     0
ndvi_61  ;0.6442120400043843  ;0.6532503005287686  ;0.5947744096091688  ;0.5941459932825444  ;0.5147492407119468  ;0.5459711822689352  ;0.5147928051442618  ;0.16249415286269536 ;0.20004556699812442  ; 0.2225523694941407   ; 0.35058631588572087 ; 0.5236921997570848  ;     0
ndvi_62  ;0.5827128299902531  ;0.6199247658414301  ;0.5854209944009912  ;0.5689850105004718  ;0.48282539147636183 ;0.506882787060826   ;0.4798044627478567  ;0.1591499855272678  ;0.1880374140183902   ; 0.20354849194610602  ; 0.29000347683447897 ; 0.4228673008101653  ;     0
ndvi_63  ;0.6280202440704705  ;0.5926635136334003  ;0.5743069422787006  ;0.6097683153504445  ;0.5191124172069589  ;0.13039494740365307 ;0.16402563712625415 ;0.19603327569007178 ;0.23581287895281128  ; 0.2622637617146857   ; 0.4302733290256453  ; 0.5453251542605623  ;     0
ndvi_64  ;0.6034880984388626  ;0.5412751564299378  ;0.5551278447809951  ;0.5923392869269839  ;0.5071622099076606  ;0.1341518792739306  ;0.14998048261390698 ;0.19019845428275653 ;0.2308695281002193   ; 0.26617021472896296  ; 0.43657730179807613 ; 0.5358820563168252  ;     0
ndvi_65  ;0.7309521427321874  ;0.7178868381263847  ;0.6530100864757523  ;0.6856028471562711  ;0.5767392121421098  ;0.31310170174721225 ;0.20509834320644796 ;0.36610048707967363 ;0.3953340212151109   ; 0.41209612382943117  ; 0.5779669723022527  ; 0.6390394284138559  ;     0
ndvi_66  ;0.6977199930790142  ;0.62160402690126    ;0.6400920958084149  ;0.6587978270555306  ;0.5417749907685613  ;0.5769995125980908  ;0.608315344229943   ;0.5329389839760935  ;0.35236961202722483  ; 0.15907070642392024  ; 0.3835781312366067  ; 0.6078679976761457  ;     0
ndvi_67  ;0.6854243546234053  ;0.5624405635728352  ;0.6497094141271816  ;0.6547935858937186  ;0.560725749599475   ;0.6003866682395219  ;0.6185344511037417  ;0.5395702438594403  ;0.358113441978439    ; 0.1590906733621005   ; 0.38200244371635467 ; 0.6244214760519445  ;     0
ndvi_68  ;0.7219340694434899  ;0.5226616534755769  ;0.6534660406809768  ;0.6417423910733193  ;0.502903532264204   ;0.2535289823570476  ;0.12600262686435545 ;0.09104157185449019 ;0.10043855322757698  ; 0.10519240399648294  ; 0.18209157564857303 ; 0.2784769854432235  ;     0
ndvi_69  ;0.7096815505389577  ;0.5910555647911502  ;0.6245624024954947  ;0.6277351492931633  ;0.501461414542088   ;0.5239189888885877  ;0.524357393089576   ;0.4399035798315416  ;0.33802941004497267  ; 0.2439337933012856   ; 0.21721700627287213 ; 0.46076388434143445 ;     0
ndvi_70  ;0.6741849934917298  ;0.6012088471297018  ;0.6097544011080319  ;0.5641282306543267  ;0.42403718646774946 ;0.4828166813598771  ;0.5009258995841408  ;0.4115495574726024  ;0.30413145729678515  ; 0.22404201929695783  ; 0.2228303905942124  ; 0.5005946231339337  ;     0
ndvi_71  ;0.4750371312764418  ;0.6718121904084386  ;0.4135955463805538  ;0.505498904198703   ;0.4818026832481306  ;0.4219794267453275  ;0.32556306723954    ;0.262616081469834   ;0.20502533977828846  ; 0.1618756290519418   ; 0.2060385766143057  ; 0.2060385766143057  ;     0
ndvi_72  ;0.5158142686430088  ;0.6613666569864822  ;0.5022807876663594  ;0.5041188311894496  ;0.5108456356126118  ;0.46696229384687266 ;0.3696628444626748  ;0.2935973932344444  ;0.2209032685925482   ; 0.16604887324511608  ; 0.19610510902556735 ; 0.19610510902556735 ;     0
ndvi_73  ;0.44771149809164346 ;0.5998884538752829  ;0.4108875358061438  ;0.4731514506618626  ;0.35752935511347744 ;0.31223022428668973 ;0.23064598603145225 ;0.1898105212169365  ;0.1630349585788538   ; 0.14170173205014994  ; 0.15950163697976463 ; 0.15950163697976463 ;     0
ndvi_74  ;0.47433690602421885 ;0.6335980464115463  ;0.37982920601273973 ;0.5133425847089369  ;0.47972148226129646 ;0.4137769047269854  ;0.28772032813202536 ;0.21629152932866186 ;0.17024504081237773  ; 0.15702234350856342  ; 0.15669278000619816 ; 0.15669278000619816 ;     0
ndvi_75  ;0.46939633920746904 ;0.6619597693920445  ;0.516858116450475   ;0.549702855886138   ;0.5447340857494182  ;0.4915391671782431  ;0.39444162999622184 ;0.314798278228558   ;0.22161950947228698  ; 0.16275029869345942  ; 0.16804134664913187 ; 0.16804134664913187 ;     0
ndvi_76  ;0.4892929231139561  ;0.5901043147694093  ;0.5399524078568806  ;0.5133116252513559  ;0.42808587520306496 ;0.3892605205300621  ;0.30578852472273116 ;0.2292935280877091  ;0.1840907398650903   ; 0.15653433815827172  ; 0.16020622716434027 ; 0.16020622716434027 ;     0
ndvi_77  ;0.606231797536265   ;0.5925361945291667  ;0.6104596440156147  ;0.58258036449228    ;0.4201644876778876  ;0.16846810575058546 ;0.21665458044989472 ;0.23265603329023782 ;0.20785918805143005  ; 0.18501605846580035  ; 0.3057605386826274  ; 0.3057605386826274  ;     0
ndvi_78  ;0.6091089073869278  ;0.6646310829273011  ;0.6738906030967252  ;0.6328549801148937  ;0.6245197603325621  ;0.5905437751829206  ;0.5246794899214073  ;0.44466904216866576 ;0.26235159916590084  ; 0.16350372009493974  ; 0.22406381161587444 ; 0.22406381161587444 ;     0
ndvi_79  ;0.6426059530116461  ;0.7199068550080339  ;0.6873208077172113  ;0.7433867892212704  ;0.6919500223654697  ;0.5593933950273611  ;0.30290177228725423 ;0.14419646431016142 ;0.0990927594344115   ; 0.10483617499989467  ; 0.1762775551375841  ; 0.1762775551375841  ;     0
ndvi_80  ;0.6158941223985955  ;0.6688907648970646  ;0.5955731750250264  ;0.6909199562969499  ;0.6592682724034525  ;0.5756653684859717  ;0.3217978201114539  ;0.13953422522953948 ;0.0925865028955658   ; 0.09856331496201708  ; 0.14788843696631984 ; 0.14788843696631984 ;     0
ndvi_81  ;0.5999690845152672  ;0.6150408787551034  ;0.56389111641653    ;0.6440741681878258  ;0.6065085368884934  ;0.5505866147021891  ;0.44792507234223056 ;0.27450868199340744 ;0.062348078290491306 ; 0.06276089804194322  ; 0.10781789836260318 ; 0.10781789836260318 ;     0
ndvi_82  ;0.53167347711869    ;0.6665456200921125  ;0.6480229311140431  ;0.3551735157537126  ;0.20035117645044215 ;0.2580109572984068  ;0.31226361273440584 ;0.24527797188286898 ;0.10500835161056192  ; 0.10196402046168689  ; 0.2690731417639183  ; 0.2690731417639183  ;     0
ndvi_83  ;0.4639462769189529  ;0.5721733618961197  ;0.4970501974161534  ;0.2527031240796525  ;0.12804278605769615 ;0.11364546501264804 ;0.15935111713516406 ;0.2117096149171077  ;0.21955157966812372  ; 0.174191808294693    ; 0.32052191541412545 ; 0.32052191541412545 ;     0
ndvi_84  ;0.42179564804676395 ;0.6005011907755664  ;0.5909098140525806  ;0.6706967849593448  ;0.5612113262762801  ;0.48905189903153656 ;0.337711694867955   ;0.2732593524352264  ;0.20157405380599153  ; 0.1623443100467959   ; 0.14512586590484472 ; 0.14512586590484472 ;     0
ndvi_85  ;0.4015580702567929  ;0.21060296077737375 ;0.12025806803470057 ;0.12818476232653955 ;0.2604364484771457  ;0.4349013687705687  ;0.5269196491150526  ;0.5501279229373782  ;0.386016477391783    ; 0.24851879481322023  ; 0.32795374065426913 ; 0.32795374065426913 ;     0
ndvi_86  ;0.40382603351447344 ;0.7234785444745332  ;0.6867435116088413  ;0.7296127314002421  ;0.6852162184463001  ;0.6206788591691176  ;0.5207647945142201  ;0.39476823861125027 ;0.3014704119216442   ; 0.2981992126539141   ; 0.2809041173489221  ; 0.2809041173489221  ;     0
ndvi_87  ;0.33852366864335776 ;0.6662314240408201  ;0.7019495735974625  ;0.7081933454475816  ;0.7257216834891678  ;0.6773322829452193  ;0.5616866509114072  ;0.36990815481477596 ;0.22753434103699785  ; 0.23475176384333354  ; 0.27666120524577614 ; 0.27666120524577614 ;     0
ndvi_88  ;0.41227236807429535 ;0.60502531568071    ;0.7358497102454898  ;0.7378225718560985  ;0.7258371174683864  ;0.6537689371965166  ;0.5140360759350694  ;0.35931887779865984 ;0.25057970727472306  ; 0.20617251230739972  ; 0.269250487527324   ; 0.269250487527324   ;     0
ndvi_89  ;0.4331027265997458  ;0.4468924379126598  ;0.6964226889026469  ;0.6948083536180927  ;0.6786600984410699  ;0.6296013951821512  ;0.5356674906576678  ;0.4132358784279791  ;0.30260157230442114  ; 0.2903251254655953   ; 0.27287781340988415 ; 0.27287781340988415 ;     0
ndvi_90  ;0.5753907993016033  ;0.40383189647822704 ;0.6770043863374202  ;0.3902792935238052  ;0.19327777631580753 ;0.28541181732304366 ;0.36099252919627006 ;0.38133291155641796 ;0.32943766806701247  ; 0.30122383094525085  ; 0.3504233894646388  ; 0.3504233894646388  ;     0
ndvi_91  ;0.44845969180122314 ;0.3773843893933242  ;0.6315580453441153  ;0.6086068136004105  ;0.6179532325968596  ;0.5974048704960695  ;0.48006392068178055 ;0.36737359731033414 ;0.25275970040851126  ; 0.16811749308511575  ; 0.09919387564568563 ; 0.09919387564568563 ;     0
ndvi_92  ;0.5494030035394026  ;0.42579252839881904 ;0.6389271969418122  ;0.390533238472627   ;0.1637144252222989  ;0.16872915647450168 ;0.1906795553344327  ;0.21142320875268406 ;0.19840548745717082  ; 0.2357861494492533   ; 0.35494477188097456 ; 0.35494477188097456 ;     0
ndvi_93  ;0.4675944021596422  ;0.533469842335278   ;0.703287424882591   ;0.6279966974101887  ;0.6662492831022335  ;0.6382134032458329  ;0.40423112452704985 ;0.15456573084983188 ;0.16203043566778702  ; 0.15968418762120604  ; 0.17103497930173986 ; 0.17103497930173986 ;     0
ndvi_94  ;0.44590339115871314 ;0.626071704935148   ;0.6467277637629656  ;0.621421509162632   ;0.6052134334369675  ;0.5340723986292739  ;0.4513735880908791  ;0.3530006934723686  ;0.2211320827536687   ; 0.12445734620484407  ; 0.1691216797614273  ; 0.1691216797614273  ;     0
